4015;2015-05-29;Á;2;2;4;8;18;0;37;500;160;85;
4014;2015-05-28;Á;2;0;9;4;0;0;10;500;160;85;
4013;2015-05-27;Á;2;8;3;0;5;0;17;500;160;85;
4012;2015-05-26;Á;1;8;2;2;1;9;0;500;160;85;
4011;2015-05-25;À;2;9;0;4;2;0;13;500;160;85;
4010;2015-05-24;Á;2;8;9;6;4;0;26;500;160;85;
4009;2015-05-23;Á;1;0;2;5;8;0;35;500;160;85;
4008;2015-05-22;À;2;5;4;5;4;42;0;500;160;85;
4007;2015-05-21;À;1;3;8;4;9;0;28;500;160;85;
4006;2015-05-20;À;2;4;5;6;34;0;78;500;160;85;
4005;2015-05-19;Á;2;0;2;5;13;0;45;500;160;85;
4004;2015-05-18;À;2;2;2;2;38;0;0;500;160;85;
4003;2015-05-17;À;2;3;8;1;4;0;20;500;160;85;
4002;2015-05-16;À;2;6;8;2;7;0;45;500;160;85;
4001;2015-05-15;Á;1;6;2;9;10;0;41;500;160;85;
4000;2015-05-14;Á;1;5;7;1;6;0;61;500;160;85;
3999;2015-05-13;Á;2;9;0;4;7;0;31;500;160;85;
3998;2015-05-12;À;1;7;2;7;12;26;0;500;160;85;
3997;2015-05-11;À;1;3;3;5;12;24;0;500;160;85;
3996;2015-05-10;À;1;4;5;7;21;0;61;500;160;85;
3995;2015-05-09;À;1;4;7;5;8;0;42;500;160;85;
3994;2015-05-08;À;1;3;2;3;2;18;0;500;160;85;
3993;2015-05-07;À;1;6;0;3;15;0;34;500;160;85;
3992;2015-05-06;Á;2;3;3;8;15;24;0;500;160;85;
3991;2015-05-05;Á;2;4;3;7;13;0;45;500;160;85;
3990;2015-05-04;Á;1;0;4;3;4;0;21;500;160;85;
3989;2015-05-03;Á;1;0;5;5;5;19;0;500;160;85;
3988;2015-05-02;Á;1;4;6;8;24;0;64;500;160;85;
3987;2015-05-01;À;2;8;7;4;2;0;13;500;160;85;
3986;2015-04-30;À;2;0;7;0;24;25;0;500;160;85;
3985;2015-04-29;Á;1;5;7;0;13;0;33;500;160;85;
3984;2015-04-28;Á;2;0;8;8;9;22;0;500;160;85;
3983;2015-04-27;À;2;3;5;4;1;0;40;500;160;85;
3982;2015-04-26;À;2;2;5;0;3;0;32;500;160;85;
3981;2015-04-25;À;2;1;1;0;21;48;0;500;160;85;
